death_AK,deathConfirmed_AK,deathProbable_AK,death_AL,deathConfirmed_AL,deathProbable_AL,death_AR,deathConfirmed_AR,deathProbable_AR,death_AZ,deathConfirmed_AZ,deathProbable_AZ,death_CA,deathConfirmed_CA,deathProbable_CA,death_CO,deathConfirmed_CO,deathProbable_CO,death_CT,deathConfirmed_CT,deathProbable_CT,death_DC,deathConfirmed_DC,deathProbable_DC,death_DE,deathConfirmed_DE,deathProbable_DE,death_FL,deathConfirmed_FL,deathProbable_FL,death_GA,deathConfirmed_GA,deathProbable_GA,death_HI,deathConfirmed_HI,deathProbable_HI,death_IA,deathConfirmed_IA,deathProbable_IA,death_ID,deathConfirmed_ID,deathProbable_ID,death_IL,deathConfirmed_IL,deathProbable_IL,death_IN,deathConfirmed_IN,deathProbable_IN,death_KS,deathConfirmed_KS,deathProbable_KS,death_KY,deathConfirmed_KY,deathProbable_KY,death_LA,deathConfirmed_LA,deathProbable_LA,death_MA,deathConfirmed_MA,deathProbable_MA,death_MD,deathConfirmed_MD,deathProbable_MD,death_ME,deathConfirmed_ME,deathProbable_ME,death_MI,deathConfirmed_MI,deathProbable_MI,death_MN,deathConfirmed_MN,deathProbable_MN,death_MO,deathConfirmed_MO,deathProbable_MO,death_MS,deathConfirmed_MS,deathProbable_MS,death_MT,deathConfirmed_MT,deathProbable_MT,death_NC,deathConfirmed_NC,deathProbable_NC,death_ND,deathConfirmed_ND,deathProbable_ND,death_NE,deathConfirmed_NE,deathProbable_NE,death_NH,deathConfirmed_NH,deathProbable_NH,death_NJ,deathConfirmed_NJ,deathProbable_NJ,death_NM,deathConfirmed_NM,deathProbable_NM,death_NV,deathConfirmed_NV,deathProbable_NV,death_NY,deathConfirmed_NY,deathProbable_NY,death_OH,deathConfirmed_OH,deathProbable_OH,death_OK,deathConfirmed_OK,deathProbable_OK,death_OR,deathConfirmed_OR,deathProbable_OR,death_PA,deathConfirmed_PA,deathProbable_PA,death_RI,deathConfirmed_RI,deathProbable_RI,death_SC,deathConfirmed_SC,deathProbable_SC,death_SD,deathConfirmed_SD,deathProbable_SD,death_TN,deathConfirmed_TN,deathProbable_TN,death_TX,deathConfirmed_TX,deathProbable_TX,death_UT,deathConfirmed_UT,deathProbable_UT,death_VA,deathConfirmed_VA,deathProbable_VA,death_VT,deathConfirmed_VT,deathProbable_VT,death_WA,deathConfirmed_WA,deathProbable_WA,death_WI,deathConfirmed_WI,deathProbable_WI,death_WV,deathConfirmed_WV,deathProbable_WV,death_WY,deathConfirmed_WY,deathProbable_WY,date
9,9,0,121,121,0,33,33,0,142,142,0,821,821,0,329,329,0,868,448,420,72,72,0,67,59,8,609,609,0,552,552,0,9,9,0,53,53,0,39,36,3,948,948,0,436,362,74,76,76,0,115,115,0,1103,1080,23,1502,1502,0,469,441,28,24,24,0,2672,2701,135,87,87,0,147,147,0,122,122,0,7,7,0,117,117,0,9,9,0,20,20,0,32,32,0,4068,3156,912,36,36,0,150,150,0,14937,11586,3351,361,346,15,123,123,0,58,58,0,647,647,0,87,87,0,107,107,0,6,6,0,135,135,0,364,364,0,20,20,0,195,195,0,30,30,0,551,551,0,182,182,0,10,10,0,2,2,0,4/15/2020
9,9,0,110,110,0,30,30,0,131,131,0,758,758,0,308,308,0,671,380,291,67,67,0,60,53,7,537,537,0,501,501,0,9,9,0,49,49,0,33,30,3,868,868,0,388,317,71,69,69,0,104,104,0,1013,996,17,1329,1329,0,421,396,25,20,20,0,2532,2537,131,79,79,0,133,133,0,111,111,0,7,7,0,108,108,0,9,9,0,18,18,0,23,23,0,3659,2805,854,31,31,0,141,141,0,14001,10834,3167,324,309,15,108,108,0,55,55,0,584,584,0,80,80,0,97,97,0,6,6,0,124,124,0,318,318,0,19,19,0,154,154,0,29,29,0,542,542,0,170,170,0,9,9,0,1,1,0,4/14/2020
8,8,0,99,99,0,30,30,0,122,122,0,687,687,0,304,304,0,602,277,325,53,53,0,53,47,6,483,483,0,464,464,0,9,9,0,43,43,0,27,24,3,794,794,0,350,282,68,62,62,0,97,97,0,884,873,11,1211,1211,0,384,360,24,19,19,0,2391,2401,122,70,70,0,114,114,0,98,98,0,7,7,0,86,86,0,8,8,0,17,17,0,23,23,0,3248,2443,805,26,26,0,133,133,0,12998,10056,2942,274,268,6,99,99,0,53,53,0,524,524,0,73,73,0,82,82,0,6,6,0,109,109,0,287,287,0,18,18,0,149,149,0,28,28,0,526,526,0,154,154,0,9,9,0,1,1,0,4/13/2020
8,8,0,93,93,0,27,27,0,115,115,0,651,651,0,274,274,0,554,277,277,50,50,0,48,42,6,465,465,0,433,433,0,8,8,0,41,41,0,27,24,3,720,720,0,343,277,66,56,56,0,94,94,0,840,835,5,1056,1056,0,335,317,18,19,19,0,2249,2269,113,70,70,0,110,110,0,96,96,0,6,6,0,81,81,0,8,8,0,17,17,0,23,23,0,3084,2350,734,20,20,0,128,128,0,12116,9385,2731,253,248,5,96,96,0,52,52,0,507,507,0,63,63,0,82,82,0,6,6,0,101,101,0,271,271,0,18,18,0,141,141,0,27,27,0,509,509,0,144,144,0,8,8,0,0,0,0,4/12/2020
8,8,0,91,91,0,24,24,0,108,108,0,609,609,0,250,250,0,494,206,288,47,47,0,43,37,6,438,438,0,428,428,0,8,8,0,34,34,0,25,23,2,677,677,0,330,267,63,55,55,0,90,90,0,806,806,0,946,946,0,298,286,12,19,19,0,2081,2136,103,64,64,0,109,109,0,93,93,0,6,6,0,80,80,0,7,7,0,17,17,0,22,22,0,2844,2183,661,19,19,0,125,125,0,11159,8627,2532,247,242,5,94,94,0,48,48,0,494,494,0,56,56,0,80,80,0,6,6,0,101,101,0,254,254,0,18,18,0,130,130,0,25,25,0,494,494,0,137,137,0,5,5,0,0,0,0,4/11/2020
7,7,0,80,80,0,23,23,0,97,97,0,541,541,0,250,250,0,448,189,259,38,38,0,36,30,6,390,390,0,416,416,0,6,6,0,31,31,0,24,22,2,596,596,0,300,240,60,50,50,0,90,90,0,755,755,0,832,832,0,255,244,11,17,17,0,1917,1978,95,57,57,0,96,96,0,82,82,0,6,6,0,74,74,0,6,6,0,15,15,0,21,21,0,2521,1932,589,19,19,0,120,120,0,10162,7844,2318,231,227,4,88,88,0,44,44,0,416,416,0,49,49,0,72,72,0,6,6,0,98,98,0,226,226,0,17,17,0,121,121,0,24,24,0,476,476,0,128,128,0,5,5,0,0,0,0,4/10/2020
7,7,0,74,74,0,21,21,0,89,89,0,492,492,0,193,193,0,380,165,215,32,32,0,34,28,6,354,354,0,379,379,0,5,5,0,29,29,0,18,16,2,528,528,0,245,188,57,42,42,0,73,73,0,702,702,0,725,725,0,221,210,11,16,16,0,1756,1822,88,50,50,0,77,77,0,76,76,0,6,6,0,65,65,0,5,5,0,14,14,0,18,18,0,2236,1700,536,16,16,0,110,110,0,9166,7067,2099,213,213,0,80,80,0,44,44,0,338,338,0,43,43,0,67,67,0,6,6,0,94,94,0,199,199,0,13,13,0,109,109,0,23,23,0,459,459,0,111,111,0,5,5,0,0,0,0,4/9/2020
7,7,0,66,66,0,18,18,0,80,80,0,442,442,0,179,179,0,277,131,146,27,27,0,32,27,5,309,309,0,362,362,0,5,5,0,27,27,0,15,13,2,462,462,0,203,148,55,38,38,0,65,65,0,652,652,0,615,615,0,191,181,10,14,14,0,1600,1668,78,39,39,0,58,58,0,67,67,0,6,6,0,53,53,0,4,4,0,12,12,0,18,18,0,1969,1504,465,13,13,0,101,101,0,8138,6268,1870,193,193,0,79,79,0,33,33,0,309,309,0,35,35,0,63,63,0,6,6,0,79,79,0,177,177,0,13,13,0,75,75,0,23,23,0,443,443,0,99,99,0,4,4,0,0,0,0,4/8/2020
6,6,0,56,56,0,16,16,0,73,73,0,374,374,0,150,150,0,277,112,165,22,22,0,28,23,5,296,296,0,329,329,0,5,5,0,26,26,0,13,11,2,380,380,0,173,121,52,27,27,0,59,59,0,582,582,0,515,515,0,160,152,8,12,12,0,1449,1522,72,34,34,0,53,53,0,59,59,0,6,6,0,46,46,0,4,4,0,10,10,0,9,9,0,1631,1232,399,12,12,0,91,91,0,7185,5489,1696,167,167,0,67,67,0,33,33,0,240,240,0,30,30,0,51,51,0,6,6,0,72,72,0,154,154,0,13,13,0,63,63,0,23,23,0,429,429,0,92,92,0,4,4,0,0,0,0,4/7/2020
6,6,0,50,50,0,16,16,0,65,65,0,343,343,0,140,140,0,206,85,121,24,24,0,24,20,4,236,236,0,229,229,0,4,4,0,25,25,0,10,9,1,307,307,0,139,90,49,25,25,0,45,45,0,512,512,0,448,448,0,138,131,7,10,10,0,1291,1377,66,30,30,0,39,39,0,51,51,0,6,6,0,33,33,0,3,3,0,8,8,0,9,9,0,1334,1003,331,12,12,0,79,79,0,6149,4758,1391,142,142,0,51,51,0,27,27,0,162,162,0,27,27,0,44,44,0,4,4,0,65,65,0,140,140,0,13,13,0,54,54,0,23,23,0,407,407,0,77,77,0,4,4,0,0,0,0,4/6/2020
6,6,0,45,45,0,16,16,0,64,64,0,319,319,0,126,126,0,189,69,120,22,22,0,19,16,3,218,218,0,211,211,0,4,4,0,22,22,0,10,9,1,274,274,0,127,81,46,22,22,0,40,40,0,477,477,0,370,370,0,122,115,7,10,10,0,1150,1225,58,29,29,0,34,34,0,43,43,0,6,6,0,31,31,0,3,3,0,8,8,0,9,9,0,1184,917,267,11,11,0,76,76,0,5335,4159,1176,119,119,0,46,46,0,27,27,0,150,150,0,25,25,0,44,44,0,2,2,0,44,44,0,127,127,0,8,8,0,51,51,0,22,22,0,386,386,0,68,68,0,3,3,0,0,0,0,4/5/2020
5,5,0,43,43,0,14,14,0,52,52,0,276,276,0,111,111,0,165,36,129,21,21,0,17,16,1,191,191,0,201,201,0,3,3,0,14,14,0,10,9,1,243,243,0,116,73,43,21,21,0,37,37,0,409,409,0,304,304,0,101,94,7,10,10,0,1030,1092,45,24,24,0,24,24,0,35,35,0,5,5,0,24,24,0,3,3,0,6,6,0,7,7,0,1058,846,212,10,10,0,70,70,0,4535,3565,970,102,102,0,42,42,0,26,26,0,136,136,0,17,17,0,40,40,0,2,2,0,43,43,0,105,105,0,8,8,0,52,52,0,20,20,0,365,365,0,56,56,0,2,2,0,0,0,0,4/4/2020
3,3,0,35,35,0,12,12,0,41,41,0,237,237,0,97,97,0,131,34,97,15,15,0,17,16,1,163,163,0,184,184,0,2,2,0,11,11,0,9,8,1,210,210,0,102,62,40,17,17,0,31,31,0,370,370,0,265,265,0,84,79,5,9,9,0,918,985,39,22,22,0,19,19,0,29,29,0,5,5,0,19,19,0,3,3,0,6,6,0,5,5,0,816,646,170,7,7,0,59,59,0,3716,2935,781,91,91,0,38,38,0,22,22,0,102,102,0,14,14,0,31,31,0,2,2,0,37,37,0,90,90,0,7,7,0,46,46,0,17,17,0,338,338,0,37,37,0,2,2,0,0,0,0,4/3/2020
3,3,0,32,32,0,12,12,0,32,32,0,203,203,0,80,80,0,112,27,85,12,12,0,16,15,1,128,128,0,163,163,0,1,1,0,11,11,0,9,8,1,157,157,0,78,41,37,13,13,0,20,20,0,310,310,0,229,229,0,64,60,4,7,7,0,801,879,36,18,18,0,19,19,0,26,26,0,5,5,0,16,16,0,3,3,0,5,5,0,4,4,0,680,537,143,6,6,0,51,51,0,2963,2373,590,81,81,0,34,34,0,21,21,0,90,90,0,12,12,0,31,31,0,2,2,0,32,32,0,70,70,0,7,7,0,41,41,0,17,17,0,310,310,0,31,31,0,2,2,0,0,0,0,4/2/2020
3,3,0,26,26,0,10,10,0,29,29,0,171,171,0,69,69,0,85,27,58,11,11,0,13,13,0,87,87,0,139,139,0,1,1,0,9,9,0,9,8,1,141,141,0,65,31,34,10,10,0,17,17,0,273,273,0,187,187,0,52,50,2,7,7,0,676,765,35,17,17,0,18,18,0,22,22,0,5,5,0,10,10,0,3,3,0,4,4,0,4,4,0,475,355,120,5,5,0,45,45,0,2415,1941,474,65,65,0,30,30,0,18,18,0,74,74,0,10,10,0,26,26,0,2,2,0,24,24,0,58,58,0,7,7,0,34,34,0,16,16,0,282,282,0,24,24,0,1,1,0,0,0,0,4/1/2020
3,3,0,13,13,0,8,8,0,24,24,0,153,153,0,51,51,0,69,21,48,9,9,0,12,12,0,77,77,0,111,111,0,0,0,0,7,7,0,7,7,0,99,99,0,49,19,30,9,9,0,11,11,0,239,239,0,153,153,0,43,42,1,5,5,0,551,641,33,12,12,0,14,14,0,20,20,0,4,4,0,8,8,0,3,3,0,3,3,0,3,3,0,364,267,97,4,4,0,37,37,0,1929,1550,379,55,55,0,23,23,0,18,18,0,63,63,0,8,8,0,22,22,0,1,1,0,23,23,0,41,41,0,5,5,0,27,27,0,13,13,0,262,262,0,16,16,0,1,1,0,0,0,0,3/31/2020
3,3,0,6,6,0,7,7,0,20,20,0,133,133,0,51,51,0,36,19,17,9,9,0,11,11,0,63,63,0,87,87,0,0,0,0,6,6,0,6,6,0,73,73,0,35,8,27,8,8,0,9,9,0,185,185,0,124,124,0,35,34,1,3,3,0,437,518,29,10,10,0,13,13,0,16,16,0,4,4,0,6,6,0,2,2,0,2,2,0,3,3,0,266,198,68,2,2,0,32,32,0,1512,1218,294,39,39,0,17,17,0,16,16,0,49,49,0,4,4,0,18,18,0,1,1,0,13,13,0,34,34,0,4,4,0,25,25,0,12,12,0,248,248,0,14,14,0,1,1,0,0,0,0,3/30/2020
2,2,0,4,4,0,6,6,0,17,17,0,123,123,0,44,44,0,34,12,22,5,5,0,10,10,0,56,56,0,80,80,0,0,0,0,4,4,0,5,5,0,65,65,0,32,8,24,6,6,0,9,9,0,151,151,0,99,99,0,24,23,1,3,3,0,351,408,25,9,9,0,10,10,0,14,14,0,1,1,0,4,4,0,1,1,0,2,2,0,2,2,0,217,161,56,2,2,0,28,28,0,1180,965,215,29,29,0,16,16,0,13,13,0,38,38,0,3,3,0,16,16,0,1,1,0,7,7,0,34,34,0,2,2,0,22,22,0,12,12,0,237,237,0,13,13,0,0,0,0,0,0,0,3/29/2020
2,2,0,3,3,0,5,5,0,15,15,0,101,101,0,31,31,0,27,10,17,4,4,0,9,9,0,54,54,0,69,69,0,0,0,0,3,3,0,4,4,0,47,47,0,31,10,21,5,5,0,8,8,0,137,137,0,72,72,0,17,17,0,1,1,0,283,326,19,5,5,0,10,10,0,13,13,0,1,1,0,4,4,0,1,1,0,2,2,0,2,2,0,191,140,51,1,1,0,25,25,0,935,728,207,25,25,0,15,15,0,13,13,0,34,34,0,0,0,0,13,13,0,1,1,0,6,6,0,27,27,0,2,2,0,17,17,0,12,12,0,220,220,0,13,13,0,0,0,0,0,0,0,3/28/2020
1,1,0,3,3,0,3,3,0,13,13,0,78,78,0,24,24,0,27,5,22,3,3,0,5,5,0,34,34,0,64,64,0,0,0,0,3,3,0,3,3,0,34,34,0,24,7,17,4,4,0,6,6,0,119,119,0,57,57,0,10,10,0,1,1,0,212,264,15,4,4,0,8,8,0,8,8,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1,0,140,108,32,1,1,0,21,21,0,645,519,126,19,19,0,8,8,0,12,12,0,22,22,0,0,0,0,9,9,0,1,1,0,6,6,0,23,23,0,2,2,0,14,14,0,10,10,0,199,199,0,13,13,0,0,0,0,0,0,0,3/27/2020
1,1,0,1,1,0,3,3,0,8,8,0,65,65,0,19,19,0,21,4,17,3,3,0,3,3,0,28,28,0,48,48,0,0,0,0,1,1,0,0,0,0,26,26,0,17,3,14,3,3,0,4,4,0,83,83,0,42,42,0,7,7,0,0,0,0,159,197,10,2,2,0,8,8,0,6,6,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,108,81,27,1,1,0,17,17,0,502,385,117,15,15,0,7,7,0,11,11,0,16,16,0,0,0,0,9,9,0,1,1,0,3,3,0,18,18,0,1,1,0,13,13,0,9,9,0,183,183,0,8,8,0,0,0,0,0,0,0,3/26/2020
1,0,0,0,0,0,2,2,0,6,6,0,53,53,0,11,11,0,19,3,16,2,2,0,2,2,0,22,22,0,40,40,0,0,0,0,1,1,0,0,0,0,19,19,0,14,4,10,3,3,0,4,4,0,65,65,0,33,33,0,5,5,0,0,0,0,111,149,8,1,1,0,8,8,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,81,62,19,1,1,0,13,13,0,381,285,96,10,10,0,5,5,0,8,8,0,11,11,0,0,0,0,7,7,0,1,1,0,3,3,0,12,12,0,1,1,0,9,9,0,8,8,0,159,159,0,7,7,0,0,0,0,0,0,0,3/25/2020
0,0,0,0,0,0,0,0,0,5,5,0,40,40,0,7,7,0,12,1,11,2,2,0,1,1,0,18,18,0,32,32,0,0,0,0,0,0,0,0,0,0,16,16,0,12,5,7,2,2,0,4,4,0,46,46,0,26,26,0,5,5,0,0,0,0,86,103,7,1,1,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,60,44,16,0,0,0,13,13,0,264,210,54,8,8,0,3,3,0,8,8,0,7,7,0,0,0,0,5,5,0,1,1,0,2,2,0,9,9,0,1,1,0,7,7,0,7,7,0,146,146,0,5,5,0,0,0,0,0,0,0,3/24/2020
0,0,0,0,0,0,0,0,0,2,2,0,27,27,0,6,6,0,10,0,10,2,2,0,0,0,0,14,14,0,25,25,0,0,0,0,0,0,0,0,0,0,12,12,0,7,4,3,2,2,0,3,3,0,34,34,0,17,17,0,4,4,0,0,0,0,57,79,3,1,1,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,27,13,0,0,0,8,8,0,183,114,69,6,6,0,2,2,0,5,5,0,6,6,0,0,0,0,5,5,0,1,1,0,2,2,0,8,8,0,1,1,0,6,6,0,5,5,0,137,137,0,5,5,0,0,0,0,0,0,0,3/23/2020
0,0,0,0,0,0,0,0,0,2,2,0,27,27,0,5,5,0,5,0,5,1,1,0,0,0,0,13,13,0,23,23,0,0,0,0,0,0,0,0,0,0,9,9,0,6,6,0,2,2,0,3,3,0,20,20,0,11,11,0,4,4,0,0,0,0,36,54,3,1,1,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,9,0,0,0,7,7,0,142,114,28,3,3,0,2,2,0,4,4,0,2,2,0,0,0,0,3,3,0,1,1,0,0,0,0,5,5,0,1,1,0,3,3,0,2,2,0,126,126,0,4,4,0,0,0,0,0,0,0,3/22/2020
0,0,0,0,0,0,0,0,0,1,1,0,24,24,0,4,4,0,4,0,4,1,1,0,0,0,0,12,12,0,14,14,0,0,0,0,0,0,0,0,0,0,6,6,0,4,4,0,2,2,0,2,2,0,16,16,0,7,7,0,3,3,0,0,0,0,23,33,3,1,1,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,6,0,0,0,5,5,0,95,44,51,3,3,0,1,1,0,3,3,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0,5,5,0,0,0,0,2,2,0,2,2,0,111,111,0,4,4,0,0,0,0,0,0,0,3/21/2020
0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,3,3,0,3,0,3,1,1,0,0,0,0,10,10,0,13,13,0,0,0,0,0,0,0,0,0,0,5,5,0,2,2,0,1,1,0,1,1,0,12,12,0,5,5,0,3,3,0,0,0,0,13,20,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,5,0,0,0,3,3,0,68,35,33,1,1,0,1,1,0,3,3,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,5,5,0,0,0,0,2,2,0,2,2,0,104,104,0,3,3,0,0,0,0,0,0,0,3/20/2020
0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,2,2,0,1,0,1,0,0,0,0,0,0,8,8,0,10,10,0,0,0,0,0,0,0,0,0,0,4,4,0,2,2,0,1,1,0,1,1,0,8,8,0,3,3,0,2,2,0,0,0,0,10,11,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,4,0,0,0,3,3,0,39,12,27,0,0,0,1,1,0,3,3,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,3,3,0,0,0,0,2,2,0,0,0,0,92,92,0,0,0,0,0,0,0,0,0,0,3/19/2020
0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,2,2,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,1,0,1,1,0,6,6,0,2,2,0,2,2,0,0,0,0,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,0,0,2,2,0,32,12,20,0,0,0,0,0,0,3,3,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,3/18/2020
0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,1,1,0,0,0,0,0,0,0,0,0,0,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,1,0,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,1,1,0,18,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,78,78,0,0,0,0,0,0,0,0,0,0,3/17/2020
0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,2,2,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,3/16/2020
0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0,0,3/15/2020
0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,3/14/2020
0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,3/13/2020
0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,3/12/2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,3/11/2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,3/10/2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,3/9/2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,3/8/2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,3/7/2020
